player_id,full_name,position,legend_score,source_tier,is_manually_curated,curation_tier,justification
00-0038588,Jordan Howden,DB,21.53,2,False,,Algorithmic scoring
00-0036564,Talanoa Hufanga,DB,47.06,2,False,,Algorithmic scoring
00-0031059,Marqueston Huff,DB,18.79,2,False,,Algorithmic scoring
00-0034843,Mike Hughes,DB,22.64,2,False,,Algorithmic scoring
00-0033281,Marlon Humphrey,DB,74.35,2,False,,Algorithmic scoring
00-0029215,George Iloka,DB,36.31,2,False,,Algorithmic scoring
00-0030427,Kemal Ishmael,DB,36.53,2,False,,Algorithmic scoring
00-0038642,D.J. Ivey,DB,19.07,2,False,,Algorithmic scoring
00-0036240,Chris Jackson,DB,17.19,2,False,,Algorithmic scoring
00-0036166,Dane Jackson,DB,18.97,2,False,,Algorithmic scoring
00-0034356,Donte Jackson,DB,50.94,2,False,,Algorithmic scoring
00-0033784,Eddie Jackson,DB,67.75,2,False,,Algorithmic scoring
00-0027872,Kareem Jackson,DB,51.84,2,False,,Algorithmic scoring
00-0037301,Theo Jackson,DB,26.82,2,False,,Algorithmic scoring
00-0033107,William Jackson,DB,43.82,2,False,,Algorithmic scoring
00-0034398,Natrell Jamerson,DB,18.35,2,False,,Algorithmic scoring
00-0034790,Derwin James,DB,71.0,2,False,,Algorithmic scoring
00-0036645,Shemar Jean-Charles,DB,19.8,2,False,,Algorithmic scoring
00-0026990,Malcolm Jenkins,DB,54.4,2,False,,Algorithmic scoring
00-0033941,Rayshawn Jenkins,DB,43.57,2,False,,Algorithmic scoring
00-0031061,Dontae Johnson,DB,37.04,2,False,,Algorithmic scoring
00-0034980,Isaiah Johnson,DB,25.06,2,False,,Algorithmic scoring
00-0036292,Jaylon Johnson,DB,45.36,2,False,,Algorithmic scoring
00-0033927,John Johnson,DB,39.52,2,False,,Algorithmic scoring
00-0031548,Kevin Johnson,DB,26.06,2,False,,Algorithmic scoring
00-0035244,Lonnie Johnson,DB,34.52,2,False,,Algorithmic scoring
00-0037198,Nazeeh Johnson,DB,17.45,2,False,,Algorithmic scoring
00-0034376,Taron Johnson,DB,33.18,2,False,,Algorithmic scoring
00-0029690,Trumaine Johnson,DB,48.41,2,False,,Algorithmic scoring
00-0036221,Brandon Jones,DB,41.28,2,False,,Algorithmic scoring
00-0032239,Byron Jones,DB,54.09,2,False,,Algorithmic scoring
00-0038039,Jack Jones,DB,30.17,2,False,,Algorithmic scoring
00-0038407,Jaylon Jones,DB,25.46,2,False,,Algorithmic scoring
00-0033903,Josh Jones,DB,39.5,2,False,,Algorithmic scoring
00-0027762,Reshad Jones,DB,57.6,2,False,,Algorithmic scoring
00-0033543,Sidney Jones,DB,29.89,2,False,,Algorithmic scoring
00-0024239,Johnathan Joseph,DB,64.24,2,False,,Algorithmic scoring
00-0032888,Karl Joseph,DB,32.81,2,False,,Algorithmic scoring
00-0036935,Kelvin Joseph,DB,25.93,2,False,,Algorithmic scoring
00-0037667,Kerby Joseph,DB,57.42,2,False,,Algorithmic scoring
00-0031389,Lamarcus Joyner,DB,33.98,2,False,,Algorithmic scoring
00-0033512,Damontae Kazee,DB,33.43,2,False,,Algorithmic scoring
00-0032454,Jayron Kearse,DB,30.33,2,False,,Algorithmic scoring
00-0037842,Derion Kendrick,DB,26.37,2,False,,Algorithmic scoring
00-0036385,Bopete Keyes,DB,18.29,2,False,,Algorithmic scoring
00-0032399,Miles Killebrew,DB,43.87,2,False,,Algorithmic scoring
00-0033076,Derrick Kindred,DB,25.35,2,False,,Algorithmic scoring
00-0031630,Akeem King,DB,21.86,2,False,,Algorithmic scoring
00-0033524,Kevin King,DB,47.0,2,False,,Algorithmic scoring
00-0029560,Dre Kirkpatrick,DB,44.5,2,False,,Algorithmic scoring
00-0037841,Quentin Lake,DB,17.18,2,False,,Algorithmic scoring
00-0033874,Marshon Lattimore,DB,63.07,2,False,,Algorithmic scoring
00-0031176,Nevin Lawson,DB,23.58,2,False,,Algorithmic scoring
00-0035650,Justin Layne,DB,19.9,2,False,,Algorithmic scoring
00-0036563,Deommodore Lenoir,DB,30.92,2,False,,Algorithmic scoring
00-0037320,Deane Leonard,DB,19.0,2,False,,Algorithmic scoring
00-0027736,Kendrick Lewis,DB,30.12,2,False,,Algorithmic scoring
00-0031594,Tony Lippett,DB,24.41,2,False,,Algorithmic scoring
00-0034974,Julian Love,DB,44.36,2,False,,Algorithmic scoring
00-0033970,Shalom Luani,DB,8.34,2,False,,Algorithmic scoring
00-0037321,Chase Lucas,DB,14.03,2,False,,Algorithmic scoring
00-0032797,Jordan Lucas,DB,17.82,2,False,,Algorithmic scoring
00-0034377,Avonte Maddox,DB,34.99,2,False,,Algorithmic scoring
00-0032106,Craig Mager,DB,24.3,2,False,,Algorithmic scoring
00-0030459,Tyrann Mathieu,DB,62.61,2,False,,Algorithmic scoring
00-0038105,Damarri Mathis,DB,25.27,2,False,,Algorithmic scoring
00-0037747,Christian Matthew,DB,20.92,2,False,,Algorithmic scoring
00-0028111,Byron Maxwell,DB,40.55,2,False,,Algorithmic scoring
00-0033892,Marcus Maye,DB,46.97,2,False,,Algorithmic scoring
00-0031587,Bobby McCain,DB,36.66,2,False,,Algorithmic scoring
00-0037268,Zyon McCollum,DB,39.56,2,False,,Algorithmic scoring
00-0038125,Roger McCreary,DB,28.74,2,False,,Algorithmic scoring
00-0032212,Dexter McDonald,DB,21.37,2,False,,Algorithmic scoring
00-0030530,T.J. McDonald,DB,42.43,2,False,,Algorithmic scoring
00-0031414,Dexter McDougle,DB,16.64,2,False,,Algorithmic scoring
00-0037191,Trent McDuffie,DB,43.74,2,False,,Algorithmic scoring
00-0030556,Leon McFadden,DB,9.95,2,False,,Algorithmic scoring
00-0036388,Xavier McKinney,DB,56.22,2,False,,Algorithmic scoring
00-0036917,Zech McPhearson,DB,18.14,2,False,,Algorithmic scoring
00-0036993,Ifeatu Melifonwu,DB,32.05,2,False,,Algorithmic scoring
00-0036348,Josh Metellus,DB,26.47,2,False,,Algorithmic scoring
00-0032803,Jalen Mills,DB,32.55,2,False,,Algorithmic scoring
00-0038585,Cameron Mitchell,DB,14.33,2,False,,Algorithmic scoring
00-0031097,Terrance Mitchell,DB,26.34,2,False,,Algorithmic scoring
00-0036962,Tre'von Moehrig,DB,37.35,2,False,,Algorithmic scoring
00-0036992,Elijah Molden,DB,23.7,2,False,,Algorithmic scoring
00-0034263,Tarvarius Moore,DB,26.38,2,False,,Algorithmic scoring
00-0033918,Fabian Moreau,DB,47.22,2,False,,Algorithmic scoring
00-0035307,Jimmy Moreland,DB,21.82,2,False,,Algorithmic scoring
00-0038552,Riley Moss,DB,27.96,2,False,,Algorithmic scoring
00-0036661,Israel Mukuamu,DB,30.34,2,False,,Algorithmic scoring
00-0035695,Trayvon Mullen,DB,35.39,2,False,,Algorithmic scoring
00-0026944,Captain Munnerlyn,DB,44.16,2,False,,Algorithmic scoring
00-0035236,Byron Murphy,DB,45.84,2,False,,Algorithmic scoring
00-0035239,Sean Murphy-Bunting,DB,47.54,2,False,,Algorithmic scoring
00-0033038,Eric Murray,DB,34.09,2,False,,Algorithmic scoring
00-0032382,Keanu Neal,DB,41.85,2,False,,Algorithmic scoring
00-0025408,Reggie Nelson,DB,56.98,2,False,,Algorithmic scoring
00-0032150,Steven Nelson,DB,40.15,2,False,,Algorithmic scoring
00-0036996,Greg Newsome II,DB,39.2,2,False,,Algorithmic scoring
00-0033527,Montae Nicholson,DB,34.84,2,False,,Algorithmic scoring
00-0034274,Parry Nickerson,DB,21.56,2,False,,Algorithmic scoring
00-0029285,Josh Norman,DB,54.06,2,False,,Algorithmic scoring
00-0036846,Tre Norwood,DB,11.84,2,False,,Algorithmic scoring
00-0036390,Michael Ojemudia,DB,22.79,2,False,,Algorithmic scoring
00-0036274,Jeff Okudah,DB,36.13,2,False,,Algorithmic scoring
00-0034357,Isaiah Oliver,DB,34.09,2,False,,Algorithmic scoring
00-0035270,Amani Oruwariye,DB,41.75,2,False,,Algorithmic scoring
00-0033883,Jabrill Peppers,DB,42.4,2,False,,Algorithmic scoring
00-0032165,Marcus Peters,DB,65.75,2,False,,Algorithmic scoring
00-0027943,Patrick Peterson,DB,80.77,2,False,,Algorithmic scoring
00-0038568,Clark Phillips III,DB,13.59,2,False,,Algorithmic scoring
00-0034683,Darius Phillips,DB,24.05,2,False,,Algorithmic scoring
00-0036502,Jason Pinnock,DB,31.39,2,False,,Algorithmic scoring
00-0037246,Jalen Pitre,DB,38.82,2,False,,Algorithmic scoring
00-0039167,Joey Porter Jr.,DB,31.48,2,False,,Algorithmic scoring
00-0036299,Troy Pride,DB,19.8,2,False,,Algorithmic scoring
00-0027081,Glover Quin,DB,56.2,2,False,,Algorithmic scoring
00-0033055,Jalen Ramsey,DB,79.7,2,False,,Algorithmic scoring
00-0032251,Damarious Randall,DB,45.2,2,False,,Algorithmic scoring
00-0035663,Taylor Rapp,DB,45.17,2,False,,Algorithmic scoring
00-0031020,Keith Reaser,DB,20.25,2,False,,Algorithmic scoring
00-0033124,Will Redmond,DB,19.89,2,False,,Algorithmic scoring
00-0034977,Sheldrick Redwine,DB,27.31,2,False,,Algorithmic scoring
00-0034384,D.J. Reed,DB,32.78,2,False,,Algorithmic scoring
00-0030548,Eric Reid,DB,55.56,2,False,,Algorithmic scoring
00-0036304,John Reid,DB,12.95,2,False,,Algorithmic scoring
00-0034361,Justin Reid,DB,51.25,2,False,,Algorithmic scoring
00-0030575,Xavier Rhodes,DB,74.16,2,False,,Algorithmic scoring
00-0031559,Jordan Richards,DB,10.96,2,False,,Algorithmic scoring
00-0039140,Kelee Ringo,DB,29.39,2,False,,Algorithmic scoring
00-0031628,Darryl Roberts,DB,32.92,2,False,,Algorithmic scoring
00-0036375,Amik Robertson,DB,30.39,2,False,,Algorithmic scoring
00-0038587,Jammie Robinson,DB,6.1,2,False,,Algorithmic scoring
00-0029691,Josh Robinson,DB,41.85,2,False,,Algorithmic scoring
00-0027882,Patrick Robinson,DB,44.73,2,False,,Algorithmic scoring
00-0032410,Rashard Robinson,DB,24.46,2,False,,Algorithmic scoring
00-0031372,Bradley Roby,DB,48.9,2,False,,Algorithmic scoring
00-0036904,Robert Rochell,DB,27.17,2,False,,Algorithmic scoring
00-0026156,Dominique Rodgers-Cromartie,DB,70.69,2,False,,Algorithmic scoring
00-0031937,Quinten Rollins,DB,21.29,2,False,,Algorithmic scoring
00-0031555,Eric Rowe,DB,45.15,2,False,,Algorithmic scoring
00-0033091,KeiVarae Russell,DB,20.86,2,False,,Algorithmic scoring
00-0030411,Logan Ryan,DB,37.61,2,False,,Algorithmic scoring
00-0036617,Asante Samuel Jr.,DB,36.42,2,False,,Algorithmic scoring
00-0034968,Darnell Savage,DB,50.64,2,False,,Algorithmic scoring
00-0026283,Orlando Scandrick,DB,43.67,2,False,,Algorithmic scoring
00-0036303,Josiah Scott,DB,24.59,2,False,,Algorithmic scoring
00-0036243,Vernon Scott,DB,21.84,2,False,,Algorithmic scoring
00-0028038,Da'Norris Searcy,DB,31.12,2,False,,Algorithmic scoring
00-0029529,Coty Sensabaugh,DB,37.24,2,False,,Algorithmic scoring
00-0032942,Kevon Seymour,DB,20.26,2,False,,Algorithmic scoring
00-0032168,Josh Shaw,DB,28.31,2,False,,Algorithmic scoring
00-0035255,Kendall Sheffield,DB,21.7,2,False,,Algorithmic scoring
00-0035696,Duke Shelley,DB,21.21,2,False,,Algorithmic scoring
00-0032971,Justin Simmons,DB,55.6,2,False,,Algorithmic scoring
00-0032783,LeShaun Sims,DB,25.23,2,False,,Algorithmic scoring
00-0028075,Buster Skrine,DB,45.35,2,False,,Algorithmic scoring
00-0030062,Darius Slay,DB,74.08,2,False,,Algorithmic scoring
00-0039133,Cam Smith,DB,22.82,2,False,,Algorithmic scoring
00-0032069,Derron Smith,DB,8.25,2,False,,Algorithmic scoring
00-0029606,Harrison Smith,DB,68.44,2,False,,Algorithmic scoring
00-0027965,Jimmy Smith,DB,52.52,2,False,,Algorithmic scoring
00-0032772,Ryan Smith,DB,21.98,2,False,,Algorithmic scoring
00-0038395,Terell Smith,DB,25.41,2,False,,Algorithmic scoring
00-0036374,L'Jarius Sneed,DB,49.08,2,False,,Algorithmic scoring
00-0031383,Dezmen Southward,DB,32.73,2,False,,Algorithmic scoring
00-0036625,Benjamin St-Juste,DB,28.06,2,False,,Algorithmic scoring
00-0036987,Brandon Stephens,DB,36.86,2,False,,Algorithmic scoring
00-0036633,Caden Sterns,DB,35.98,2,False,,Algorithmic scoring
00-0039071,Tyrique Stevenson,DB,39.93,2,False,,Algorithmic scoring
00-0037237,Derek Stingley Jr.,DB,63.18,2,False,,Algorithmic scoring
00-0036901,Eric Stokes,DB,36.55,2,False,,Algorithmic scoring
00-0036199,Geno Stone,DB,27.45,2,False,,Algorithmic scoring
00-0034337,Greg Stroman,DB,20.62,2,False,,Algorithmic scoring
00-0036874,Pat Surtain II,DB,71.06,2,False,,Algorithmic scoring
00-0033930,Cameron Sutton,DB,31.51,2,False,,Algorithmic scoring
00-0030566,D.J. Swearinger,DB,36.34,2,False,,Algorithmic scoring
00-0033545,Teez Tabor,DB,9.98,2,False,,Algorithmic scoring
00-0026160,Aqib Talib,DB,75.79,2,False,,Algorithmic scoring
00-0033462,Cordrea Tankersley,DB,21.92,2,False,,Algorithmic scoring
00-0032057,Jaquiski Tartt,DB,37.68,2,False,,Algorithmic scoring
00-0038121,Alontae Taylor,DB,37.16,2,False,,Algorithmic scoring
00-0030484,Jamar Taylor,DB,38.18,2,False,,Algorithmic scoring
00-0036561,Keith Taylor,DB,14.41,2,False,,Algorithmic scoring
00-0037753,Cam Taylor-Britt,DB,42.66,2,False,,Algorithmic scoring
00-0036285,A.J. Terrell,DB,43.1,2,False,,Algorithmic scoring
00-0037008,Ambry Thomas,DB,31.32,2,False,,Algorithmic scoring
00-0037323,Rodney Thomas,DB,35.58,2,False,,Algorithmic scoring
00-0030412,Shamarko Thomas,DB,23.07,2,False,,Algorithmic scoring
00-0036315,Stantley Thomas-Oliver,DB,12.06,2,False,,Algorithmic scoring
00-0035532,Deionte Thompson,DB,21.97,2,False,,Algorithmic scoring
00-0033554,Tedric Thompson,DB,20.02,2,False,,Algorithmic scoring
00-0035625,Juan Thornhill,DB,47.75,2,False,,Algorithmic scoring
00-0030562,Desmond Trufant,DB,60.78,2,False,,Algorithmic scoring
00-0038549,DJ Turner II,DB,28.65,2,False,,Algorithmic scoring
00-0037264,Delarrin Turner-Yell,DB,17.69,2,False,,Algorithmic scoring
00-0030060,Kenny Vaccaro,DB,41.18,2,False,,Algorithmic scoring
00-0038408,Carrington Valentine,DB,26.71,2,False,,Algorithmic scoring
00-0027705,Alterraun Verner,DB,42.98,2,False,,Algorithmic scoring
00-0031334,Jason Verrett,DB,49.33,2,False,,Algorithmic scoring
00-0036307,Kindle Vildor,DB,26.71,2,False,,Algorithmic scoring
00-0036559,Shaun Wade,DB,21.18,2,False,,Algorithmic scoring
00-0034745,Tracy Walker III,DB,39.72,2,False,,Algorithmic scoring
00-0036395,K'Von Wallace,DB,20.92,2,False,,Algorithmic scoring
00-0034856,Denzel Ward,DB,62.43,2,False,,Algorithmic scoring
00-0031298,Jimmie Ward,DB,38.26,2,False,,Algorithmic scoring
00-0038578,Jay Ward,DB,10.32,2,False,,Algorithmic scoring
00-0031173,Jaylen Watkins,DB,23.15,2,False,,Algorithmic scoring
00-0037195,Jaylen Watson,DB,24.88,2,False,,Algorithmic scoring
00-0034680,Armani Watts,DB,17.99,2,False,,Algorithmic scoring
00-0031546,Trae Waynes,DB,47.74,2,False,,Algorithmic scoring
00-0030403,B.W. Webb,DB,30.07,2,False,,Algorithmic scoring
00-0030523,Kayvon Webster,DB,28.29,2,False,,Algorithmic scoring
00-0035318,Ken Webster,DB,19.17,2,False,,Algorithmic scoring
00-0033884,Tre'Davious White,DB,60.36,2,False,,Algorithmic scoring
00-0034374,Jordan Whitehead,DB,44.68,2,False,,Algorithmic scoring
00-0030543,J.J. Wilcox,DB,30.98,2,False,,Algorithmic scoring
00-0036573,Rachad Wildgoose,DB,8.68,2,False,,Algorithmic scoring
00-0035638,Greedy Williams,DB,37.06,2,False,,Algorithmic scoring
00-0032769,Brandon Williams,DB,21.44,2,False,,Algorithmic scoring
00-0039007,Garrett Williams,DB,29.04,2,False,,Algorithmic scoring
00-0035241,Joejuan Williams,DB,18.18,2,False,,Algorithmic scoring
00-0038043,Joshua Williams,DB,21.32,2,False,,Algorithmic scoring
00-0032059,P.J. Williams,DB,35.44,2,False,,Algorithmic scoring
00-0033894,Marcus Williams,DB,47.7,2,False,,Algorithmic scoring
00-0035530,Khari Willis,DB,27.42,2,False,,Algorithmic scoring
00-0035301,Donovan Wilson,DB,38.99,2,False,,Algorithmic scoring
00-0036884,Marco Wilson,DB,37.48,2,False,,Algorithmic scoring
00-0033544,Quincy Wilson,DB,20.85,2,False,,Algorithmic scoring
00-0036411,Antoine Winfield Jr.,DB,59.16,2,False,,Algorithmic scoring
00-0039169,Devon Witherspoon,DB,39.19,2,False,,Algorithmic scoring
00-0033783,Ahkello Witherspoon,DB,48.05,2,False,,Algorithmic scoring
00-0037830,Samuel Womack,DB,25.14,2,False,,Algorithmic scoring
00-0033579,Xavier Woods,DB,35.54,2,False,,Algorithmic scoring
00-0037079,Riq Woolen,DB,60.71,2,False,,Algorithmic scoring
00-0032891,Daryl Worley,DB,32.62,2,False,,Algorithmic scoring
00-0030541,Blidi Wreh-Wilson,DB,29.23,2,False,,Algorithmic scoring
00-0028027,Shareece Wright,DB,31.14,2,False,,Algorithmic scoring
00-0035637,Rock Ya-Sin,DB,28.64,2,False,,Algorithmic scoring
00-0037844,Russ Yeast,DB,18.76,2,False,,Algorithmic scoring
00-0034780,Isaac Yiadom,DB,29.92,2,False,,Algorithmic scoring
00-0032770,Tavon Young,DB,27.03,2,False,,Algorithmic scoring
00-0031381,Davante Adams,WR,76.47,2,False,,Algorithmic scoring
00-0038994,Jordan Addison,WR,23.75,2,False,,Algorithmic scoring
00-0031549,Nelson Agholor,WR,52.12,2,False,,Algorithmic scoring
00-0033572,Jamal Agnew,WR,45.04,2,False,,Algorithmic scoring
00-0028497,Kamar Aiken,WR,37.19,2,False,,Algorithmic scoring
00-0021915,Sam Aiken,WR,20.24,2,False,,Algorithmic scoring
00-0036261,Brandon Aiyuk,WR,45.92,2,False,,Algorithmic scoring
00-0027581,Seyi Ajirotutu,WR,14.82,2,False,,Algorithmic scoring
00-0027912,Danario Alexander,WR,27.26,2,False,,Algorithmic scoring
00-0000145,Derrick Alexander,WR,40.31,2,False,,Algorithmic scoring
00-0030279,Keenan Allen,WR,63.74,2,False,,Algorithmic scoring
00-0032626,Geronimo Allison,WR,23.47,2,False,,Algorithmic scoring
00-0026035,Danny Amendola,WR,43.38,2,False,,Algorithmic scoring
00-0024465,David Anderson,WR,17.03,2,False,,Algorithmic scoring
00-0020370,Scotty Anderson,WR,17.68,2,False,,Algorithmic scoring
00-0000387,Reidel Anthony,WR,25.51,2,False,,Algorithmic scoring
00-0035246,J.J. Arcega-Whiteside,WR,18.02,2,False,,Algorithmic scoring
00-0026465,Anthony Armstrong,WR,22.3,2,False,,Algorithmic scoring
00-0021406,Derick Armstrong,WR,19.06,2,False,,Algorithmic scoring
00-0024447,Devin Aromashodu,WR,30.13,2,False,,Algorithmic scoring
00-0036849,Tutu Atwell,WR,22.77,2,False,,Algorithmic scoring
00-0023921,Miles Austin,WR,49.28,2,False,,Algorithmic scoring
00-0030525,Tavon Austin,WR,38.72,2,False,,Algorithmic scoring
00-0024324,Jason Avant,WR,41.3,2,False,,Algorithmic scoring
00-0026173,Donnie Avery,WR,42.8,2,False,,Algorithmic scoring
00-0030532,Stedman Bailey,WR,14.96,2,False,,Algorithmic scoring
00-0028434,Doug Baldwin,WR,51.88,2,False,,Algorithmic scoring
00-0027964,Jon Baldwin,WR,21.6,2,False,,Algorithmic scoring
00-0026902,Ramses Barden,WR,14.99,2,False,,Algorithmic scoring
00-0000765,Reggie Barlow,WR,14.89,2,False,,Algorithmic scoring
00-0024013,Hank Baskett,WR,27.76,2,False,,Algorithmic scoring
00-0036550,Rashod Bateman,WR,28.51,2,False,,Algorithmic scoring
00-0000869,D'Wayne Bates,WR,30.51,2,False,,Algorithmic scoring
00-0034652,Cameron Batson,WR,13.55,2,False,,Algorithmic scoring
00-0022064,Arnaz Battle,WR,30.16,2,False,,Algorithmic scoring
00-0029000,Cole Beasley,WR,49.43,2,False,,Algorithmic scoring
00-0031235,Odell Beckham Jr.,WR,65.31,2,False,,Algorithmic scoring
00-0037257,David Bell,WR,14.02,2,False,,Algorithmic scoring
00-0029319,Josh Bellamy,WR,28.11,2,False,,Algorithmic scoring
00-0031359,Kelvin Benjamin,WR,42.88,2,False,,Algorithmic scoring
00-0029269,Travis Benjamin,WR,41.96,2,False,,Algorithmic scoring
00-0027654,Arrelious Benn,WR,25.35,2,False,,Algorithmic scoring
00-0019976,Drew Bennett,WR,51.24,2,False,,Algorithmic scoring
00-0026210,Earl Bennett,WR,36.59,2,False,,Algorithmic scoring
00-0020485,Eddie Berlin,WR,16.82,2,False,,Algorithmic scoring
00-0022807,Bernard Berrian,WR,45.3,2,False,,Algorithmic scoring
00-0034419,Braxton Berrios,WR,37.9,2,False,,Algorithmic scoring
00-0029394,Brenton Bersin,WR,20.01,2,False,,Algorithmic scoring
00-0026000,Davone Bess,WR,31.65,2,False,,Algorithmic scoring
00-0029707,Justin Blackmon,WR,28.88,2,False,,Algorithmic scoring
00-0034132,Christian Blake,WR,12.23,2,False,,Algorithmic scoring
00-0033367,C.J. Board,WR,12.58,2,False,,Algorithmic scoring
00-0020583,Marc Boerigter,WR,28.47,2,False,,Algorithmic scoring
00-0022084,Anquan Boldin,WR,62.62,2,False,,Algorithmic scoring
00-0001477,Marty Booker,WR,50.3,2,False,,Algorithmic scoring
00-0001532,David Boston,WR,47.42,2,False,,Algorithmic scoring
00-0033307,Kendrick Bourne,WR,39.5,2,False,,Algorithmic scoring
00-0036364,Lynn Bowden,WR,15.33,2,False,,Algorithmic scoring
00-0025410,Dwayne Bowe,WR,60.5,2,False,,Algorithmic scoring
00-0033009,Tyler Boyd,WR,47.69,2,False,,Algorithmic scoring
00-0029051,Jarrett Boykin,WR,14.71,2,False,,Algorithmic scoring
00-0035703,Miles Boykin,WR,28.75,2,False,,Algorithmic scoring
00-0001627,Corey Bradford,WR,46.0,2,False,,Algorithmic scoring
00-0023474,Mark Bradley,WR,34.89,2,False,,Algorithmic scoring
00-0021192,Deion Branch,WR,51.04,2,False,,Algorithmic scoring
00-0029548,LaVon Brazill,WR,18.15,2,False,,Algorithmic scoring
00-0025529,Steve Breaston,WR,38.36,2,False,,Algorithmic scoring
00-0027789,Dezmon Briscoe,WR,16.28,2,False,,Algorithmic scoring
00-0027006,Kenny Britt,WR,46.93,2,False,,Algorithmic scoring
00-0001842,Macey Brooks,WR,17.92,2,False,,Algorithmic scoring
00-0027793,Antonio Brown,WR,70.88,2,False,,Algorithmic scoring
00-0035676,A.J. Brown,WR,60.29,2,False,,Algorithmic scoring
00-0031118,Corey Brown,WR,24.37,2,False,,Algorithmic scoring
00-0036626,Dyami Brown,WR,15.58,2,False,,Algorithmic scoring
00-0030300,Jaron Brown,WR,38.53,2,False,,Algorithmic scoring
00-0031051,John Brown,WR,47.14,2,False,,Algorithmic scoring
00-0030400,Marlon Brown,WR,24.86,2,False,,Algorithmic scoring
00-0035662,Marquise Brown,WR,45.85,2,False,,Algorithmic scoring
00-0002005,Na Brown,WR,20.38,2,False,,Algorithmic scoring
00-0033591,Noah Brown,WR,33.71,2,False,,Algorithmic scoring
00-0023470,Reggie Brown,WR,41.96,2,False,,Algorithmic scoring
00-0002058,Tim Brown,WR,52.6,2,False,,Algorithmic scoring
00-0002068,Troy Brown,WR,48.87,2,False,,Algorithmic scoring
00-0028020,Vincent Brown,WR,15.43,2,False,,Algorithmic scoring
00-0029155,Mike Brown,WR,15.79,2,False,,Algorithmic scoring
00-0029209,Ryan Broyles,WR,12.61,2,False,,Algorithmic scoring
00-0002099,Isaac Bruce,WR,58.66,2,False,,Algorithmic scoring
00-0021191,Antonio Bryant,WR,43.08,2,False,,Algorithmic scoring
00-0027902,Dez Bryant,WR,75.9,2,False,,Algorithmic scoring
00-0031373,Martavis Bryant,WR,44.65,2,False,,Algorithmic scoring
00-0037742,Treylon Burks,WR,15.75,2,False,,Algorithmic scoring
