player_id,full_name,position,legend_score,source_tier
00-0032104,Ameer Abdullah,RB,13.18,2
00-0000007,Rabih Abdullah,RB,21.4,2
00-0034457,Josh Adams,RB,21.4,2
00-0024245,Joseph Addai,RB,47.08,2
00-0036020,Salvon Ahmed,RB,6.4,2
00-0031590,Jay Ajayi,RB,40.06,2
00-0036414,Cam Akers,RB,22.07,2
00-0019647,Shaun Alexander,RB,22.16,2
00-0000210,James Allen,RB,15.15,2
00-0031577,Javorius Allen,RB,19.38,2
00-0000232,Terry Allen,RB,16.71,2
00-0037263,Tyler Allgeier,RB,16.09,2
00-0000251,Mike Alstott,RB,31.59,2
00-0029854,C.J. Anderson,RB,10.72,2
00-0021048,Damien Anderson,RB,8.99,2
00-0000316,Jamal Anderson,RB,23.15,2
00-0019594,Mike Anderson,RB,23.5,2
00-0000339,Richie Anderson,RB,22.91,2
00-0030789,Antonio Andrews,RB,8.04,2
00-0033296,Alex Armah,RB,27.93,2
00-0035268,Ryquell Armstead,RB,21.1,2
00-0023479,J.J. Arrington,RB,22.59,2
00-0031599,Cameron Artis-Payne,RB,15.09,2
00-0028198,Matt Asiata,RB,8.97,2
00-0022003,B.J. Askew,RB,22.85,2
00-0000552,Obafemi Ayanbadejo,RB,22.36,2
00-0026432,Lance Ball,RB,14.7,2
00-0030522,Montee Ball,RB,13.88,2
00-0034799,Kalen Ballage,RB,26.27,2
00-0029547,Vick Ballard,RB,15.01,2
00-0000745,Tiki Barber,RB,20.72,2
00-0032741,Peyton Barber,RB,11.16,2
00-0023544,Marion Barber,RB,20.21,2
00-0034844,Saquon Barkley,RB,78.82,2
00-0020474,Kevan Barlow,RB,23.69,2
00-0030465,Kenjon Barner,RB,11.83,2
00-0000871,Mario Bates,RB,30.96,2
00-0025701,Jackie Battle,RB,23.62,2
00-0000942,Fred Beasley,RB,25.71,2
00-0034959,Andrew Beck,RB,25.48,2
00-0027218,Joique Bell,RB,11.19,2
00-0026579,Kahlil Bell,RB,8.05,2
00-0030496,Le'Veon Bell,RB,73.06,2
00-0024011,Mike Bell,RB,13.49,2
00-0022893,Tatum Bell,RB,25.22,2
00-0036383,Eno Benjamin,RB,10.3,2
00-0001098,Brandon Bennett,RB,17.31,2
00-0001102,Donnell Bennett,RB,29.46,2
00-0020514,Michael Bennett,RB,22.29,2
00-0023439,Cedric Benson,RB,21.12,2
00-0030456,Giovani Bernard,RB,16.96,2
00-0027880,Jahvid Best,RB,22.66,2
00-0001215,Jerome Bettis,RB,30.93,2
00-0021184,Ladell Betts,RB,18.36,2
00-0001224,Tim Biakabutuka,RB,25.83,2
00-0031102,Kapri Bibbs,RB,4.56,2
00-0037429,Raheem Blackshear,RB,11.5,2
00-0035099,Khari Blasingame,RB,21.15,2
00-0020315,Derrick Blaylock,RB,19.51,2
00-0027325,LeGarrette Blount,RB,13.97,2
00-0031075,Alfred Blue,RB,17.33,2
00-0030112,Tommy Bohanon,RB,16.21,2
00-0029239,Brandon Bolden,RB,13.16,2
00-0032972,Devontae Booker,RB,16.66,2
00-0025458,Lorenzo Booker,RB,18.29,2
00-0034208,Mike Boone,RB,13.5,2
00-0025637,Ahmad Bradshaw,RB,13.68,2
00-0033308,Matt Breida,RB,11.96,2
00-0027129,Aaron Brown,RB,18.85,2
00-0027094,Andre Brown,RB,26.72,2
00-0029429,Bryce Brown,RB,20.71,2
00-0022092,Chris Brown,RB,13.29,2
00-0020376,Dee Brown,RB,17.18,2
00-0027003,Donald Brown,RB,20.91,2
00-0031806,Malcolm Brown,RB,11.66,2
00-0002027,Reggie Brown,RB,22.34,2
00-0023437,Ronnie Brown,RB,50.65,2
00-0002159,Shawn Bryson,RB,27.5,2
00-0020270,Correll Buckhalter,RB,20.69,2
00-0030288,Rex Burkhead,RB,8.99,2
00-0020917,Joe Burns,RB,5.17,2
00-0031595,Michael Burton,RB,16.53,2
00-0025487,Michael Bush,RB,21.87,2
00-0024217,Reggie Bush,RB,25.95,2
00-0002380,Steve Bush,RB,25.76,2
00-0029205,Travaris Cadet,RB,17.04,2
00-0019649,Trung Canidate,RB,22.71,2
00-0034164,Trenton Cannon,RB,15.27,2
00-0031057,Ka'Deem Carey,RB,11.33,2
00-0033594,Chris Carson,RB,14.45,2
00-0002713,Tony Carter,RB,21.4,2
00-0028057,Delone Carter,RB,19.6,2
00-0002743,Ki-Jana Carter,RB,27.19,2
00-0036924,Michael Carter,RB,9.55,2
00-0021357,Rock Cartwright,RB,15.32,2
00-0019794,Aveion Cason,RB,12.95,2
00-0025672,Tim Castille,RB,20.67,2
00-0002846,Larry Centers,RB,24.62,2
00-0019712,Doug Chapman,RB,15.98,2
00-0039165,Zach Charbonnet,RB,23.32,2
00-0026213,Jamaal Charles,RB,70.45,2
00-0020820,Jesse Chatman,RB,16.92,2
00-0026262,Tashard Choice,RB,17.23,2
00-0002970,Bob Christian,RB,21.69,2
00-0034791,Nick Chubb,RB,48.59,2
00-0033725,Corey Clement,RB,7.76,2
00-0003136,Mike Cloud,RB,20.1,2
00-0024172,Patrick Cobbs,RB,12.34,2
00-0033556,Tarik Cohen,RB,62.54,2
00-0029068,Derrick Coleman,RB,21.15,2
00-0032058,Tevin Coleman,RB,24.36,2
00-0032426,Alex Collins,RB,11.56,2
00-0026072,Jed Collins,RB,24.34,2
00-0003344,Greg Comella,RB,22.92,2
00-0033553,James Conner,RB,42.81,2
00-0027739,John Conner,RB,17.99,2
00-0033893,Dalvin Cook,RB,44.16,2
00-0020391,Jameel Cook,RB,13.46,2
00-0037248,James Cook,RB,43.36,2
00-0026033,Mike Cox,RB,23.32,2
00-0003663,Zack Crockett,RB,29.66,2
00-0030656,Isaiah Crowell,RB,13.41,2
00-0029795,Benny Cunningham,RB,15.99,2
00-0036425,DeeJay Dallas,RB,13.48,2
00-0025633,Kenneth Darby,RB,9.06,2
00-0030860,Orleans Darkwa,RB,17.14,2
00-0021252,Najeh Davenport,RB,22.76,2
00-0022434,Carey Davis,RB,17.64,2
00-0030280,Knile Davis,RB,25.71,2
00-0032063,Mike Davis,RB,14.84,2
00-0004052,Stephen Davis,RB,25.97,2
00-0004054,Terrell Davis,RB,17.57,2
00-0019643,Ron Dayne,RB,21.01,2
00-0027925,James Develin,RB,25.48,2
00-0028581,Patrick DiMarco,RB,22.32,2
00-0036265,AJ Dillon,RB,26.15,2
00-0004304,Corey Dillon,RB,28.14,2
00-0027772,Anthony Dixon,RB,17.2,2
00-0032411,Kenneth Dixon,RB,18.02,2
00-0036158,J.K. Dobbins,RB,22.12,2
00-0036139,Rico Dowdle,RB,13.55,2
00-0033118,Kenyan Drake,RB,24.73,2
00-0028202,Shaun Draughn,RB,4.99,2
00-0019610,Reuben Droughns,RB,15.18,2
00-0021376,T.J. Duckett,RB,31.51,2
00-0029004,Lance Dunbar,RB,11.21,2
00-0004640,Warrick Dunn,RB,19.95,2
00-0027786,Jonathan Dwyer,RB,14.92,2
00-0034681,Chase Edmonds,RB,12.27,2
00-0034184,Gus Edwards,RB,22.81,2
00-0004768,Marc Edwards,RB,29.87,2
00-0036360,Clyde Edwards-Helaire,RB,14.45,2
00-0033699,Austin Ekeler,RB,12.51,2
00-0030287,Andre Ellington,RB,8.4,2
00-0033045,Ezekiel Elliott,RB,75.96,2
00-0004916,Curtis Enis,RB,31.63,2
00-0032404,Tyler Ervin,RB,17.71,2
00-0036973,Travis Etienne,RB,22.99,2
00-0020507,Heath Evans,RB,24.24,2
00-0022093,Justin Fargas,RB,27.2,2
00-0005091,Kevin Faulk,RB,19.32,2
00-0005092,Marshall Faulk,RB,23.34,2
00-0005110,Jermaine Fazande,RB,32.0,2
00-0026286,Jerome Felton,RB,40.26,2
00-0027093,Tony Fiammetta,RB,21.85,2
00-0005229,Jim Finn,RB,24.25,2
00-0020964,Tony Fisher,RB,12.0,2
00-0022825,Troy Fleming,RB,18.27,2
00-0005324,Terrell Fletcher,RB,18.82,2
00-0005361,William Floyd,RB,31.15,2
00-0037267,Jerome Ford,RB,16.84,2
00-0033925,D'Onta Foreman,RB,28.39,2
00-0026373,Justin Forsett,RB,28.91,2
00-0026184,Matt Forte,RB,50.61,2
00-0026796,Arian Foster,RB,12.67,2
00-0021164,DeShaun Foster,RB,21.75,2
00-0033856,Leonard Fournette,RB,26.77,2
00-0031285,Devonta Freeman,RB,35.87,2
00-0034838,Royce Freeman,RB,24.52,2
00-0005620,Chris Fuamatu-Ma'afala,RB,26.47,2
00-0023074,Samkon Gado,RB,18.21,2
00-0036919,Kenneth Gainwell,RB,16.3,2
00-0033950,Wayne Gallman,RB,13.9,2
00-0024460,Quinton Ganther,RB,15.56,2
00-0005779,Charlie Garner,RB,19.46,2
00-0005816,Olandis Gary,RB,21.42,2
00-0005822,Sam Gash,RB,24.62,2
00-0035311,Myles Gaskin,RB,9.11,2
00-0005883,Eddie George,RB,31.84,2
00-0027888,Toby Gerhart,RB,26.24,2
00-0036328,Antonio Gibson,RB,28.5,2
00-0030433,Mike Gillislee,RB,14.21,2
00-0019831,Nick Goings,RB,19.69,2
00-0027080,Mike Goodson,RB,21.43,2
00-0021209,Lamar Gordon,RB,22.08,2
00-0032144,Melvin Gordon,RB,47.09,2
00-0023500,Frank Gore,RB,39.87,2
00-0021755,Earnest Graham,RB,14.82,2
00-0022984,Ryan Grant,RB,20.44,2
00-0031731,Corey Grant,RB,13.71,2
00-0006305,Ahman Green,RB,24.18,2
00-0028034,Alex Green,RB,23.63,2
00-0019576,Mike Green,RB,22.0,2
00-0021150,William Green,RB,19.28,2
00-0025860,BenJarvus Green-Ellis,RB,11.11,2
00-0026899,Shonn Greene,RB,22.48,2
00-0006456,Howard Griffith,RB,24.07,2
00-0022011,Justin Griffith,RB,19.61,2
00-0029510,Jonathan Grimes,RB,13.97,2
00-0006482,Clif Groce,RB,21.28,2
00-0032241,Todd Gurley,RB,74.77,2
00-0024489,Ahmard Hall,RB,20.99,2
00-0038120,Breece Hall,RB,25.94,2
00-0025578,Korey Hall,RB,24.44,2
00-0032918,C.J. Ham,RB,21.8,2
00-0019516,Troy Hambrick,RB,14.05,2
00-0027666,Montario Hardesty,RB,24.69,2
00-0021750,Arlen Harris,RB,14.6,2
00-0035657,Damien Harris,RB,16.43,2
00-0028409,DuJuan Harris,RB,12.71,2
00-0036893,Najee Harris,RB,53.45,2
00-0024359,Jerome Harrison,RB,15.56,2
00-0035806,JaMycal Hasty,RB,8.18,2
00-0028178,Stanley Havili,RB,16.99,2
00-0021279,Verron Haynes,RB,12.72,2
00-0007180,Garrison Hearst,RB,24.97,2
00-0023683,Madison Hedgecock,RB,17.91,2
00-0028043,Roy Helu,RB,23.57,2
00-0035664,Darrell Henderson,RB,17.62,2
00-0007254,William Henderson,RB,30.9,2
00-0032764,Derrick Henry,RB,77.57,2
00-0020471,Travis Henry,RB,18.52,2
00-0036906,Khalil Herbert,RB,15.75,2
00-0029588,Dan Herron,RB,12.22,2
00-0023676,Noah Herron,RB,12.76,2
00-0026209,Jacob Hester,RB,20.29,2
00-0007357,Chris Hetherington,RB,24.39,2
00-0007389,Skip Hicks,RB,27.13,2
00-0020797,Maurice Hicks,RB,6.57,2
00-0026289,Tim Hightower,RB,22.24,2
00-0033567,Brian Hill,RB,19.22,2
00-0031301,Jeremy Hill,RB,23.97,2
00-0034975,Justice Hill,RB,19.13,2
00-0034253,Dontrell Hilliard,RB,13.65,2
00-0026344,Lex Hilliard,RB,14.16,2
00-0026367,Peyton Hillis,RB,19.51,2
00-0029683,Ronnie Hillman,RB,19.18,2
00-0034367,Nyheim Hines,RB,18.79,2
00-0007546,James Hodgins,RB,24.84,2
00-0007579,Robert Holcombe,RB,24.95,2
00-0007661,Priest Holmes,RB,14.38,2
00-0035594,Travis Homer,RB,15.53,2
00-0019100,Brad Hoover,RB,22.39,2
00-0023615,Cedric Houston,RB,14.96,2
00-0032780,Jordan Howard,RB,39.84,2
00-0036555,Chuba Hubbard,RB,20.19,2
00-0031743,Akeem Hunt,RB,11.84,2
00-0033923,Kareem Hunt,RB,37.7,2
00-0028053,Kendall Hunter,RB,15.85,2
00-0007969,Richard Huntley,RB,23.44,2
00-0031045,Carlos Hyde,RB,20.66,2
00-0028492,Henry Hynoski,RB,14.79,2
00-0035125,Alec Ingold,RB,12.2,2
00-0037299,Keaontay Ingram,RB,18.27,2
00-0027966,Mark Ingram,RB,39.73,2
00-0008046,Sedrick Irvin,RB,24.43,2
00-0027531,Chris Ivory,RB,19.27,2
00-0025450,Brandon Jackson,RB,18.71,2
00-0036493,Deon Jackson,RB,18.9,2
00-0024204,Fred Jackson,RB,18.22,2
00-0020430,James Jackson,RB,17.6,2
00-0034440,Justin Jackson,RB,13.6,2
00-0022736,Steven Jackson,RB,51.56,2
00-0008196,Terry Jackson,RB,24.55,2
00-0023545,Brandon Jacobs,RB,26.28,2
00-0035700,Josh Jacobs,RB,73.22,2
00-0008241,Edgerrin James,RB,27.06,2
00-0032956,Andy Janovich,RB,16.46,2
00-0027155,Rashad Jennings,RB,21.03,2
00-0021260,Kyle Johnson,RB,16.97,2
00-0008430,Anthony Johnson,RB,27.36,2
00-0019172,Bryan Johnson,RB,23.16,2
00-0026164,Chris Johnson,RB,72.25,2
00-0035628,D'Ernest Johnson,RB,13.71,2
00-0032187,David Johnson,RB,69.99,2
00-0035726,Jakob Johnson,RB,25.48,2
00-0008529,J.J. Johnson,RB,30.51,2
00-0022141,Jeremi Johnson,RB,17.71,2
00-0034349,Kerryon Johnson,RB,22.8,2
00-0021976,Larry Johnson,RB,30.16,2
00-0027106,Quinn Johnson,RB,19.61,2
00-0032257,Duke Johnson,RB,15.97,2
00-0020407,Rudi Johnson,RB,17.85,2
00-0035537,Ty Johnson,RB,16.89,2
00-0008568,Leon Johnson,RB,26.24,2
00-0028841,Will Johnson,RB,23.62,2
00-0033293,Aaron Jones,RB,33.74,2
00-0026162,Felix Jones,RB,23.58,2
00-0022897,Greg Jones,RB,27.1,2
00-0022840,Julius Jones,RB,20.18,2
00-0022782,Kevin Jones,RB,29.28,2
00-0031939,Matt Jones,RB,22.67,2
00-0034816,Ronald Jones,RB,17.76,2
00-0028063,Taiwan Jones,RB,21.26,2
00-0019641,Thomas Jones,RB,45.13,2
00-0035860,Tony Jones,RB,9.71,2
00-0037745,Velus Jones Jr.,RB,23.45,2
00-0024275,Maurice Jones-Drew,RB,69.3,2
00-0020462,LaMont Jordan,RB,20.71,2
00-0008921,Randy Jordan,RB,17.31,2
00-0029892,Kyle Juszczyk,RB,76.36,2
00-0033906,Alvin Kamara,RB,41.69,2
00-0027779,Deji Karim,RB,16.24,2
00-0022796,Mike Karney,RB,16.19,2
00-0009038,Napoleon Kaufman,RB,19.73,2
00-0022206,Kenton Keith,RB,13.33,2
00-0036370,Joshua Kelley,RB,18.75,2
00-0032371,Rob Kelley,RB,20.58,2
00-0009288,Terry Kirby,RB,26.78,2
00-0009417,Rob Konrad,RB,32.92,2
00-0019135,Dan Kreider,RB,21.8,2
00-0022999,John Kuhn,RB,22.92,2
00-0030485,Eddie Lacy,RB,46.57,2
00-0035342,Patrick Laird,RB,15.1,2
00-0029619,Jorvorskie Lane,RB,22.52,2
00-0031569,Jeremy Langford,RB,22.13,2
00-0026323,Spencer Larsen,RB,17.41,2
00-0022397,Vonta Leach,RB,23.66,2
00-0021673,ReShard Lee,RB,16.38,2
00-0025439,Brian Leonard,RB,24.98,2
00-0009829,Dorsey Levens,RB,25.47,2
00-0028087,Dion Lewis,RB,10.6,2
00-0019693,Jamal Lewis,RB,24.46,2
00-0034109,Phillip Lindsay,RB,11.24,2
00-0029931,Zach Line,RB,12.87,2
00-0009960,Jonathan Linton,RB,26.66,2
00-0027844,Erik Lorig,RB,17.18,2
00-0017896,Nicolas Luchey,RB,25.5,2
00-0026029,Kregg Lumpkin,RB,10.74,2
00-0025399,Marshawn Lynch,RB,72.41,2
00-0033951,Marlon Mack,RB,16.58,2
00-0010240,Stacey Mack,RB,23.13,2
00-0021509,Reno Mahe,RB,5.97,2
00-0010292,Joel Makovicka,RB,27.07,2
00-0024236,Laurence Maroney,RB,24.21,2
00-0010436,Cecil Martin,RB,24.71,2
00-0010442,Curtis Martin,RB,21.13,2
00-0029613,Doug Martin,RB,71.14,2
00-0037525,Jordan Mason,RB,18.15,2
00-0031391,Tre Mason,RB,16.71,2
00-0027864,Ryan Mathews,RB,50.98,2
00-0034972,Alexander Mattison,RB,14.41,2
00-0020527,Deuce McAllister,RB,31.07,2
00-0033280,Christian McCaffrey,RB,70.76,2
00-0025524,Le'Ron McClain,RB,65.88,2
00-0027029,LeSean McCoy,RB,69.19,2
00-0010747,Fred McCrary,RB,25.13,2
00-0026144,Darren McFadden,RB,31.35,2
00-0022178,Willis McGahee,RB,52.65,2
00-0033295,Elijah McGuire,RB,14.61,2
00-0038636,Kenny McIntosh,RB,11.71,2
00-0020804,Corey McIntyre,RB,22.39,2
00-0020805,Jason McKie,RB,21.58,2
00-0031376,Jerick McKinnon,RB,19.75,2
00-0032602,J.D. McKissic,RB,12.16,2
00-0027712,Joe McKnight,RB,20.09,2
00-0038794,Jaleel McLaughlin,RB,11.37,2
00-0033955,Jeremy McNichols,RB,14.29,2
00-0026163,Rashard Mendenhall,RB,26.71,2
00-0030432,Christine Michael,RB,19.46,2
00-0034845,Sony Michel,RB,20.31,2
00-0028149,Bruce Miller,RB,17.39,2
00-0029615,Lamar Miller,RB,46.87,2
00-0020448,Travis Minor,RB,18.84,2
00-0011399,Brian Mitchell,RB,22.26,2
00-0036567,Elijah Mitchell,RB,16.86,2
00-0033897,Joe Mixon,RB,50.05,2
00-0023512,Ryan Moats,RB,18.36,2
00-0035685,David Montgomery,RB,18.65,2
00-0022217,Mewelde Moore,RB,11.67,2
00-0023508,Vernand Morency,RB,12.74,2
00-0026988,Knowshon Moreno,RB,23.03,2
00-0029141,Alfred Morris,RB,36.48,2
00-0021182,Maurice Morris,RB,20.39,2
00-0019484,Sammy Morris,RB,14.13,2
00-0019590,Chad Morton,RB,12.38,2
00-0036251,Zack Moss,RB,14.34,2
00-0031687,Raheem Mostert,RB,14.6,2
00-0022143,Ovie Mughelli,RB,19.18,2
00-0020700,James Mungro,RB,14.56,2
00-0028009,DeMarco Murray,RB,75.61,2
00-0030513,Latavius Murray,RB,47.85,2
00-0011869,Adrian Murrell,RB,19.64,2
00-0011958,Lorenzo Neal,RB,28.09,2
00-0020508,Moran Norris,RB,21.72,2
00-0024294,Jerious Norwood,RB,21.08,2
00-0027140,Chris Ogbonnaya,RB,16.91,2
00-0033854,Dare Ogunbowale,RB,6.1,2
00-0029492,Jamize Olawale,RB,23.16,2
00-0031277,Branden Oliver,RB,12.99,2
00-0024103,Montell Owens,RB,17.64,2
00-0037197,Isiah Pacheco,RB,19.53,2
00-0022250,Willie Parker,RB,13.86,2
00-0012603,Bernie Parmalee,RB,14.91,2
00-0019932,Josh Parry,RB,24.63,2
00-0019533,Patrick Pass,RB,18.0,2
00-0030578,Cordarrelle Patterson,RB,78.02,2
00-0029626,Isaiah Pead,RB,22.22,2
00-0023561,Alvin Pearman,RB,10.3,2
00-0026932,Cedric Peerman,RB,41.97,2
00-0032813,Elijhaa Penny,RB,23.93,2
00-0034750,Rashaad Penny,RB,24.61,2
00-0033526,Samaje Perine,RB,16.97,2
00-0032417,Paul Perkins,RB,14.8,2
00-0022926,Chris Perry,RB,22.91,2
00-0021306,Adrian Peterson,RB,8.57,2
00-0025394,Adrian Peterson,RB,79.02,2
00-0029264,Bernard Pierce,RB,24.76,2
00-0037258,Dameon Pierce,RB,14.55,2
00-0022006,Artose Pinner,RB,15.73,2
00-0025494,Antonio Pittman,RB,20.73,2
00-0013013,Michael Pittman,RB,25.26,2
00-0022405,Lousaka Polite,RB,13.77,2
00-0029438,Chris Polk,RB,15.11,2
00-0035261,Tony Pollard,RB,39.64,2
00-0021179,Clinton Portis,RB,48.15,2
00-0028064,Bilal Powell,RB,14.99,2
00-0019609,Travis Prentice,RB,22.18,2
00-0013262,Stanley Pritchett,RB,29.46,2
00-0032393,C.J. Prosise,RB,25.02,2
00-0029384,Bobby Rainey,RB,13.88,2
00-0030388,Joseph Randle,RB,12.61,2
00-0031897,Thomas Rawls,RB,6.82,2
00-0026566,Isaac Redman,RB,20.65,2
00-0019722,J.R. Redmond,RB,20.83,2
00-0026393,Marcel Reece,RB,23.93,2
00-0035567,Craig Reynolds,RB,16.62,2
00-0013622,Errict Rhett,RB,23.17,2
00-0019863,Dominic Rhodes,RB,12.33,2
00-0018588,Alan Ricard,RB,20.61,2
00-0033376,Patrick Ricard,RB,25.85,2
00-0026195,Ray Rice,RB,44.19,2
00-0033025,Jalen Richard,RB,12.34,2
00-0013694,Tony Richardson,RB,22.92,2
00-0029612,Daryl Richardson,RB,15.15,2
00-0029675,Trent Richardson,RB,24.67,2
00-0030107,Theo Riddick,RB,6.15,2
00-0028011,Stevan Ridley,RB,15.69,2
00-0027120,Javon Ringer,RB,15.26,2
00-0031612,Aaron Ripkowski,RB,26.09,2
00-0013773,Jon Ritchie,RB,31.29,2
00-0024315,Michael Robinson,RB,23.13,2
00-0038542,Bijan Robinson,RB,46.13,2
00-0037746,Brian Robinson,RB,22.88,2
00-0030547,Denard Robinson,RB,21.41,2
00-0035831,James Robinson,RB,8.34,2
00-0030348,Khiry Robinson,RB,18.43,2
00-0028083,Jacquizz Rodgers,RB,10.42,2
00-0028115,Evan Royster,RB,14.04,2
00-0024846,Gary Russell,RB,6.79,2
00-0034331,Jaylen Samuels,RB,19.48,2
00-0035243,Miles Sanders,RB,42.79,2
00-0031413,Bishop Sankey,RB,20.05,2
00-0021845,Cecil Sapp,RB,16.39,2
00-0014450,Cory Schlesinger,RB,25.43,2
00-0026303,Owen Schmitt,RB,19.14,2
00-0026941,Bernard Scott,RB,14.72,2
00-0034414,Boston Scott,RB,14.5,2
00-0014775,Daimon Shelton,RB,26.66,2
00-0028074,Anthony Sherman,RB,37.32,2
00-0020022,Marcel Shipp,RB,9.58,2
00-0031390,Charles Sims,RB,21.56,2
00-0035250,Devin Singletary,RB,10.1,2
00-0026229,Steve Slaton,RB,18.84,2
00-0032782,Wendell Smallwood,RB,16.45,2
00-0027346,Alfonso Smith,RB,16.92,2
00-0030968,Keith Smith,RB,19.54,2
00-0026855,Antone Smith,RB,11.64,2
00-0015091,Antowain Smith,RB,30.91,2
00-0015165,Emmitt Smith,RB,23.61,2
00-0026204,Kevin Smith,RB,22.31,2
00-0025535,Kolby Smith,RB,18.66,2
00-0015242,Lamar Smith,RB,24.6,2
00-0018977,Maurice Smith,RB,21.4,2
00-0022130,Musa Smith,RB,26.79,2
00-0022138,Onterrio Smith,RB,18.82,2
00-0019673,Paul Smith,RB,17.45,2
00-0015286,Robert Smith,RB,26.03,2
00-0031900,Rod Smith,RB,23.65,2
00-0034378,Ito Smith,RB,16.25,2
00-0019587,Terrelle Smith,RB,18.2,2
00-0035217,Benny Snell,RB,13.93,2
00-0025631,Jason Snelling,RB,12.87,2
00-0015420,Jerald Sowell,RB,23.97,2
00-0039032,Tyjae Spears,RB,19.08,2
00-0027861,C.J. Spiller,RB,46.12,2
00-0023564,Darren Sproles,RB,38.5,2
00-0020849,Charles Stackhouse,RB,15.17,2
00-0030536,Zac Stacy,RB,16.35,2
00-0015523,Duce Staley,RB,27.4,2
00-0027791,James Starks,RB,20.1,2
00-0015601,Aaron Stecker,RB,14.83,2
00-0026956,LaRod Stephens-Howling,RB,13.14,2
00-0036875,Rhamondre Stevenson,RB,17.66,2
00-0015698,James Stewart,RB,20.47,2
00-0026153,Jonathan Stewart,RB,50.23,2
00-0015830,Mack Strong,RB,23.44,2
00-0038098,Pierre Strong,RB,22.51,2
00-0022180,Lee Suggs,RB,21.97,2
00-0026926,Frank Summers,RB,23.68,2
00-0036275,D'Andre Swift,RB,40.72,2
00-0026557,Will Ta'ufo'ou,RB,21.58,2
00-0023774,Naufahu Tahi,RB,13.79,2
00-0022797,Thomas Tapeh,RB,17.42,2
00-0027890,Ben Tate,RB,25.53,2
00-0021314,Chester Taylor,RB,12.68,2
00-0016098,Fred Taylor,RB,52.24,2
00-0036223,Jonathan Taylor,RB,74.42,2
00-0035973,Patrick Taylor,RB,13.78,2
00-0030282,Stepfan Taylor,RB,10.12,2
00-0020403,Anthony Thomas,RB,22.79,2
00-0024813,Pierre Thomas,RB,16.08,2
00-0028000,Daniel Thomas,RB,22.24,2
00-0016316,Robert Thomas,RB,24.81,2
00-0016321,Rodney Thomas,RB,19.7,2
00-0030404,Chris Thompson,RB,15.61,2
00-0030705,Juwan Thompson,RB,18.57,2
00-0028121,Jordan Todman,RB,16.54,2
00-0022057,LaBrandon Toefield,RB,18.39,2
00-0026069,Mike Tolbert,RB,20.41,2
00-0020536,LaDainian Tomlinson,RB,77.68,2
00-0026279,Ryan Torain,RB,16.71,2
00-0029273,Robert Turbin,RB,23.29,2
00-0022821,Michael Turner,RB,69.71,2
00-0036450,Ke'Shawn Vaughn,RB,18.66,2
00-0027994,Shane Vereen,RB,18.15,2
00-0024394,Lawrence Vickers,RB,16.42,2
00-0032794,Danny Vitale,RB,18.3,2
00-0038134,Kenneth Walker III,RB,24.42,2
00-0022770,Derrick Ward,RB,22.98,2
00-0031682,Terron Ward,RB,11.84,2
00-0024559,D.J. Ware,RB,19.69,2
00-0030414,Spencer Ware,RB,14.3,2
00-0017209,Chris Warren,RB,27.78,2
00-0037228,Jaylen Warren,RB,10.29,2
00-0017218,Lamont Warren,RB,18.82,2
00-0032940,DeAndre Washington,RB,15.47,2
00-0032450,Dwayne Washington,RB,22.45,2
00-0024332,Leon Washington,RB,63.96,2
00-0017303,Justin Watson,RB,20.65,2
00-0019808,Kenny Watson,RB,18.43,2
00-0032897,Derek Watt,RB,25.65,2
00-0017322,Ricky Watters,RB,24.83,2
00-0023063,Leonard Weaver,RB,22.92,2
00-0027007,Chris Wells,RB,23.96,2
00-0021223,Jonathan Wells,RB,26.88,2
00-0030668,Charcandrick West,RB,13.05,2
00-0031375,Terrance West,RB,18.61,2
00-0021216,Brian Westbrook,RB,60.52,2
00-0017486,Tyrone Wheatley,RB,29.78,2
00-0024260,LenDale White,RB,27.92,2
00-0019057,Jamel White,RB,16.6,2
00-0031062,James White,RB,12.27,2
00-0037256,Rachaad White,RB,21.34,2
00-0038040,Zamir White,RB,24.93,2
00-0029731,Fozzy Whittaker,RB,11.22,2
00-0019614,Michael Wiley,RB,15.34,2
00-0034400,Jordan Wilkins,RB,18.35,2
00-0031055,Andre Williams,RB,18.79,2
00-0023440,Cadillac Williams,RB,25.96,2
00-0030874,Damien Williams,RB,17.6,2
00-0034301,Darrel Williams,RB,9.51,2
00-0024242,DeAngelo Williams,RB,43.03,2
00-0021979,Domanick Williams,RB,13.45,2
00-0017915,Ricky Williams,RB,73.36,2
00-0033948,Jamaal Williams,RB,17.97,2
00-0036997,Javonte Williams,RB,19.97,2
00-0032975,Jonathan Williams,RB,16.86,2
00-0027214,Keiland Williams,RB,16.66,2
00-0030117,Kerwynn Williams,RB,12.55,2
00-0037840,Kyren Williams,RB,29.97,2
00-0017892,Moe Williams,RB,22.31,2
00-0022538,Shaud Williams,RB,2.36,2
00-0035291,Trayveon Williams,RB,13.29,2
00-0029251,David Wilson,RB,22.1,2
00-0034115,Jeff Wilson,RB,16.88,2
00-0018141,Jon Witman,RB,29.71,2
00-0025480,Garrett Wolfe,RB,18.15,2
00-0026019,Danny Woodhead,RB,12.24,2
00-0022288,Jason Wright,RB,5.97,2
00-0032209,T.J. Yeldon,RB,21.49,2
00-0026852,Darrel Young,RB,22.15,2
00-0024549,Selvin Young,RB,10.55,2
00-0031665,Zach Zenner,RB,12.13,2
00-0018501,Amos Zereoue,RB,17.91,2
00-0038580,Yasir Abdullah,LB,32.53,2
